OBJECTID,OID_,OBJECTID_1,title,category,target,weapon,killedinac,injured,datetimest,ORIG_OID,POINT_X,POINT_Y
-1,,570,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,8,10/25/2014 0:00:00,570,604815.302390057477169,4049179.882496703416109
-1,,571,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,2,9,10/25/2014 0:00:00,571,597697.057116630719975,4050653.176458972506225
-1,,572,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,5,9,10/25/2014 0:00:00,572,598752.555900586070493,4050468.135732048191130
-1,,573,IED EXPLOSION RPT,IED,Friendly,VOIED,0,9,10/25/2014 0:00:00,573,601417.385874517378397,4050637.287964257411659
-1,,574,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,9,9,10/25/2014 0:00:00,574,599515.892243399750441,4050975.606904999352992
-1,,575,IED EXPLOSION RPT,IED,Friendly,VOIED,9,0,10/25/2014 0:00:00,575,598766.640103140962310,4051913.297487142030150
-1,,576,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,4,1,10/25/2014 0:00:00,576,596295.456591304042377,4053198.310474756639451
-1,,577,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,2,0,10/25/2014 0:00:00,577,603842.918529144139029,4051753.269838492386043
-1,,578,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,8,9,10/25/2014 0:00:00,578,601735.677744157845154,4050952.239826331380755
-1,,579,ATTACK RPT,Attack,Neutral,Small Arms,9,8,10/25/2014 0:00:00,579,599630.951792297884822,4049566.963265892583877
-1,,580,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,0,10/25/2014 0:00:00,580,603947.433452430646867,4051821.350294619332999
-1,,581,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,0,1,10/26/2014 0:00:00,581,596532.363533008028753,4052371.673479505814612
-1,,582,IED EXPLOSION RPT,IED,Friendly,VOIED,4,1,10/26/2014 0:00:00,582,597371.251069513731636,4052613.930627893190831
-1,,583,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,8,0,10/26/2014 0:00:00,583,601308.394400801276788,4051416.631479130126536
-1,,584,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,9,1,10/26/2014 0:00:00,584,597090.355511191766709,4052911.500216499902308
-1,,585,ARSON,Arson,Friendly,Small Arms,1,9,10/26/2014 0:00:00,585,601639.135513795074075,4050639.624369962606579
-1,,586,ARREST RPT,Arrest,Neutral,Small Arms,0,5,10/26/2014 0:00:00,586,596679.900670538307168,4045613.315211308654398
-1,,587,INDIRECT FIRE RPT,Indirect Fire,Friendly,Unknown,0,1,10/26/2014 0:00:00,587,595139.385483301593922,4052925.906733659096062
-1,,588,IED EXPLOSION RPT,IED,Friendly,VOIED,8,4,10/26/2014 0:00:00,588,596765.141497632488608,4045045.565183141268790
-1,,589,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,0,9,10/26/2014 0:00:00,589,597888.196285722544417,4050541.817910063546151
-1,,590,IED EXPLOSION RPT,IED,Friendly,VOIED,0,2,10/26/2014 0:00:00,590,603482.337113456218503,4053363.757937418762594
-1,,591,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,0,0,10/26/2014 0:00:00,591,596356.335717164329253,4051984.635967620182782
-1,,592,DIRECT FIRE RPT,Direct Fire,Friendly,Mortar,1,0,10/26/2014 0:00:00,592,596004.504019580897875,4052029.114949382841587
-1,,593,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,10/26/2014 0:00:00,593,599442.478287632693537,4050923.446510497014970
-1,,594,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,1,9,10/27/2014 0:00:00,594,593668.369568017078564,4050450.537272977177054
-1,,595,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,1,9,10/27/2014 0:00:00,595,601321.058959915302694,4050753.641946351155639
-1,,596,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,5,7,10/27/2014 0:00:00,596,597384.720162714715116,4048329.379113336093724
-1,,597,INDIRECT FIRE RPT,Indirect Fire,Neutral,Mortar,0,1,10/27/2014 0:00:00,597,604971.130814761621878,4053232.064248971641064
-1,,598,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,9,9,10/27/2014 0:00:00,598,600334.414792273659259,4050151.834093174897134
-1,,599,SAFIRE RPT,Small Arms Fire,Friendly,Small Arms,9,1,10/27/2014 0:00:00,599,602019.889099647058174,4052238.381867803633213
-1,,600,IED EXPLOSION RPT,IED,Friendly,VOIED,9,0,10/27/2014 0:00:00,600,603842.918529144139029,4051753.269838492386043
-1,,601,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,2,10/27/2014 0:00:00,601,604903.058801002334803,4053710.986938789952546
-1,,602,SAFIRE RPT,Small Arms Fire,Neutral,Small Arms,8,9,10/27/2014 0:00:00,602,600132.998806814546697,4050143.324781916104257
-1,,603,IED EXPLOSION RPT,IED,Friendly,VOIED,5,8,10/27/2014 0:00:00,603,598649.330271688057110,4049102.284876933787018
-1,,604,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,9,0,10/27/2014 0:00:00,604,596083.343048043549061,4051525.033612817525864
-1,,605,SURVEILLANCE RPT,Surveillance,Enemy,Unknown,0,9,10/27/2014 0:00:00,605,602100.351151519222185,4051038.709022914990783
-1,,606,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,9,1,10/27/2014 0:00:00,606,597496.848701604874805,4052514.108047998044640
-1,,607,DETAIN RPT,Detain,Enemy,Unknown,9,0,10/28/2014 0:00:00,607,603842.918529144139029,4051753.269838492386043
-1,,608,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,1,10/28/2014 0:00:00,608,605295.572737799142487,4052633.840589849278331
-1,,609,ATTACK RPT,Attack,Friendly,Hand Grenade,9,1,10/28/2014 0:00:00,609,604259.878197528771125,4052748.486835157033056
-1,,610,IED EXPLOSION RPT,IED,Friendly,VOIED,0,8,10/28/2014 0:00:00,610,599936.781706460053101,4049923.843283047899604
-1,,611,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,8,8,10/28/2014 0:00:00,611,598822.860000170301646,4049740.854230056982487
-1,,612,IED EXPLOSION RPT,IED,Friendly,VOIED,9,1,10/28/2014 0:00:00,612,604489.113632843829691,4053231.807906846981496
-1,,613,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,0,3,10/28/2014 0:00:00,613,605060.757831534137949,4055450.385859427973628
-1,,614,DIRECT FIRE RPT,Direct Fire,Friendly,Mortar,0,2,10/28/2014 0:00:00,614,604370.787898326525465,4053750.643419425934553
-1,,615,ATTACK RPT,Attack,Friendly,Small Arms,8,8,10/28/2014 0:00:00,615,600951.148906438960694,4049901.745639369823039
-1,,616,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,5,0,10/28/2014 0:00:00,616,602759.223411839921027,4051558.599824114236981
-1,,617,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,0,0,10/28/2014 0:00:00,617,601691.192457909812219,4051115.309011982288212
-1,,618,IED EXPLOSION RPT,IED,Friendly,VOIED,8,2,10/28/2014 0:00:00,618,595188.293705768999644,4053520.940391115378588
-1,,619,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,8,1,10/28/2014 0:00:00,619,597596.905815856298432,4052482.669375900179148
-1,,620,SAFIRE RPT,Small Arms Fire,Friendly,Small Arms,5,9,10/28/2014 0:00:00,620,600948.613375467713922,4050164.151424578856677
-1,,621,IED EXPLOSION RPT,IED,Friendly,VOIED,9,0,10/28/2014 0:00:00,621,598658.984119059168734,4051248.457520831841975
-1,,622,IED EXPLOSION RPT,IED,Friendly,VOIED,0,9,10/28/2014 0:00:00,622,602666.784375481773168,4050740.717089006677270
-1,,623,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,2,1,10/28/2014 0:00:00,623,595881.754076533368789,4053144.031304684467614
-1,,624,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,8,9,10/29/2014 0:00:00,624,598290.091920478502288,4050715.714707454200834
-1,,625,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,9,10/29/2014 0:00:00,625,598305.308244452113286,4050722.045133682899177
-1,,626,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,1,9,10/29/2014 0:00:00,626,599933.109676643740386,4051025.350539405364543
-1,,627,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,9,10/29/2014 0:00:00,627,598905.711480216355994,4051006.533449894748628
-1,,628,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,3,8,10/29/2014 0:00:00,628,600136.858850824879482,4049654.436038008425385
-1,,629,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,0,8,10/29/2014 0:00:00,629,604660.230520764249377,4049550.042392980773002
-1,,630,SAFIRE RPT,Small Arms Fire,Friendly,Small Arms,9,0,10/29/2014 0:00:00,630,595819.297682165051810,4051078.640228589531034
-1,,631,DISTURBANCE,Disturbance,Friendly,CWIED,1,9,10/29/2014 0:00:00,631,598433.275173732661642,4050788.155861909966916
-1,,632,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,8,9,10/29/2014 0:00:00,632,601448.481378114898689,4050920.131738983560354
-1,,633,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,0,10/29/2014 0:00:00,633,596880.997067625634372,4051509.698396085295826
-1,,634,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,9,0,10/29/2014 0:00:00,634,602313.783516572788358,4052211.212079770863056
-1,,635,IED EXPLOSION RPT,IED,Friendly,VOIED,1,9,10/29/2014 0:00:00,635,599714.791554093593732,4050758.300894846208394
-1,,636,IED EXPLOSION RPT,IED,Friendly,VOIED,0,0,10/29/2014 0:00:00,636,596357.405210939003155,4051961.054271051194519
-1,,637,IED EXPLOSION RPT,IED,Friendly,RCIED,8,9,10/29/2014 0:00:00,637,601448.481378114898689,4050920.131738983560354
-1,,638,IED EXPLOSION RPT,IED,Friendly,CWIED,3,9,10/29/2014 0:00:00,638,598140.198863758938387,4050808.404831598978490
-1,,639,IED EXPLOSION RPT,IED,Friendly,Unknown,9,0,10/29/2014 0:00:00,639,595535.131166535429657,4051201.252856810577214
-1,,640,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,9,10/30/2014 0:00:00,640,596503.971005802159198,4050552.803440095856786
-1,,641,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,2,8,10/30/2014 0:00:00,641,598410.253677308326587,4049070.496682394761592
-1,,642,IED EXPLOSION RPT,IED,Friendly,Unknown,4,9,10/30/2014 0:00:00,642,598296.296544883400202,4050971.833963982760906
-1,,643,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,4,0,10/30/2014 0:00:00,643,601612.719304014928639,4051296.972921799402684
-1,,644,IED EXPLOSION RPT,IED,Friendly,RCIED,3,9,10/30/2014 0:00:00,644,594178.458134153857827,4050465.195025404449552
-1,,645,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,1,10/30/2014 0:00:00,645,604125.731049087131396,4052601.125836369115859
-1,,646,ATTACK RPT,Attack,Friendly,Small Arms,0,9,10/30/2014 0:00:00,646,602214.368792425608262,4050718.782614680007100
-1,,647,MINE STRIKE RPT,Mine,Friendly,Mine,5,0,10/30/2014 0:00:00,647,602260.664682592614554,4051157.170301178935915
-1,,648,ATTACK RPT,Attack,Enemy,Unknown,9,9,10/30/2014 0:00:00,648,602723.094464152236469,4050270.348983550444245
-1,,649,ARREST RPT,Arrest,Enemy,Unknown,1,4,10/30/2014 0:00:00,649,596537.891334540559910,4045128.521626223810017
-1,,650,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,1,10/30/2014 0:00:00,650,596696.733546348521486,4053045.179527157451957
-1,,651,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,1,1,10/30/2014 0:00:00,651,605023.215615348424762,4053261.591177651192993
-1,,652,INDIRECT FIRE RPT,Indirect Fire,Neutral,Mortar,0,0,10/30/2014 0:00:00,652,602390.424053787952289,4051111.996238719671965
-1,,653,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,0,9,10/30/2014 0:00:00,653,604322.291175683960319,4050368.548647502902895
-1,,654,DISTURBANCE,Disturbance,Friendly,Small Arms,0,0,10/30/2014 0:00:00,654,602616.987073835451156,4052013.684828196186572
-1,,655,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,9,10/30/2014 0:00:00,655,600941.655820114305243,4050020.648303480353206
-1,,656,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,6,10/30/2014 0:00:00,656,596747.398123505059630,4047444.999121943023056
-1,,657,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,1,9,10/30/2014 0:00:00,657,601484.282170378020965,4051068.692706973757595
-1,,658,INDIRECT FIRE RPT,Indirect Fire,Friendly,Unknown,3,9,10/30/2014 0:00:00,658,598305.308244452113286,4050722.045133682899177
-1,,659,DISTURBANCE,Disturbance,Friendly,Small Arms,2,9,10/30/2014 0:00:00,659,601263.648714735405520,4050599.755850270390511
-1,,660,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,2,10/30/2014 0:00:00,660,604556.267015575314872,4053910.144087473396212
-1,,661,ARREST RPT,Arrest,Enemy,Unknown,0,1,10/30/2014 0:00:00,661,603571.448498713783920,4052585.128305492457002
-1,,662,ATTACK RPT,Attack,Friendly,Small Arms,8,1,10/31/2014 0:00:00,662,596649.056615253677592,4052723.999298930633813
-1,,663,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,8,0,10/31/2014 0:00:00,663,603925.690400822437368,4051294.531278282869607
-1,,664,ATTACK RPT,Attack,Friendly,Rocket,1,7,10/31/2014 0:00:00,664,602247.768954041879624,4048834.574760126881301
-1,,665,IED EXPLOSION RPT,IED,Friendly,VOIED,9,8,10/31/2014 0:00:00,665,604422.890842726919800,4049835.716370284091681
-1,,666,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,0,10/31/2014 0:00:00,666,603820.032100827433169,4051886.905051497276872
-1,,667,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,4,10/31/2014 0:00:00,667,596452.156855285866186,4044733.229988683015108
-1,,668,ESCALATION OF FORCE RPT,Other,Enemy,Unknown,9,0,10/31/2014 0:00:00,668,601471.464944127714261,4051270.044384732376784
-1,,669,IED EXPLOSION RPT,IED,Friendly,VOIED,9,2,10/31/2014 0:00:00,669,596545.160041820374317,4053395.912797377910465
-1,,670,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,1,0,10/31/2014 0:00:00,670,597161.636387803941034,4052086.772488372866064
-1,,671,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,3,9,10/31/2014 0:00:00,671,602824.941631478141062,4050145.589592016302049
-1,,672,INDIRECT FIRE RPT,Indirect Fire,Friendly,Small Arms,0,4,10/31/2014 0:00:00,672,596097.924046489293687,4045423.576018068939447
-1,,673,INDIRECT FIRE RPT (Rocket),Indirect Fire,Friendly,Rocket,9,1,10/31/2014 0:00:00,673,596579.688584472751245,4052383.495256948750466
-1,,674,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,1,1,10/31/2014 0:00:00,674,597381.602024498861283,4052847.194648690056056
-1,,675,PROPAGANDA,Propaganda,Friendly,Small Arms,3,0,10/31/2014 0:00:00,675,601262.525928205461241,4051270.570937657728791
-1,,676,IED EXPLOSION RPT,IED,Friendly,VOIED,9,8,10/31/2014 0:00:00,676,598895.698026454541832,4049163.614276940468699
-1,,677,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,,0,9,10/31/2014 0:00:00,677,602430.377784721786156,4050584.888211229350418
-1,,678,TURN IN RPT,Other,Friendly,Unknown,4,5,10/31/2014 0:00:00,678,596354.967584095546044,4045811.156614277511835
-1,,679,IED EXPLOSION RPT,IED,Friendly,Unknown,5,0,10/31/2014 0:00:00,679,601520.008083500200883,4051109.131236011628062
-1,,680,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,2,0,10/31/2014 0:00:00,680,603436.663556007435545,4051820.205412725917995
-1,,681,INDIRECT FIRE RPT,Other,Friendly,Mortar,9,9,10/31/2014 0:00:00,681,598296.596910667605698,4051015.965151863638312
-1,,682,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,0,10/31/2014 0:00:00,682,601970.439918787451461,4051294.260445621795952
-1,,683,IED EXPLOSION RPT,Direct Fire,Friendly,VOIED,8,0,11/1/2014 0:00:00,683,601474.294317731866613,4051324.371120688971132
-1,,684,DETAIN RPT,Detain,Neutral,Unknown,1,3,11/1/2014 0:00:00,684,606563.469724916620180,4054575.622786495834589
-1,,685,INDIRECT FIRE RPT,Indirect Fire,Friendly,Unknown,9,1,11/1/2014 0:00:00,685,596025.016419228748418,4053135.376122727990150
-1,,686,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,9,9,11/1/2014 0:00:00,686,602590.643973440048285,4050581.768074448686093
-1,,687,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,9,0,11/1/2014 0:00:00,687,602865.768317866139114,4051797.957454465795308
-1,,688,DISTURBANCE,Disturbance,Friendly,CWIED,9,0,11/1/2014 0:00:00,688,603996.405122056254186,4051567.347626939881593
-1,,689,IED EXPLOSION RPT,IED,Friendly,VOIED,0,9,11/1/2014 0:00:00,689,598873.369334329036064,4050321.672989764250815
-1,,690,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,7,8,11/1/2014 0:00:00,690,602850.185079572722316,4049264.112880632281303
-1,,691,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,6,1,11/1/2014 0:00:00,691,596276.224392062518746,4052212.421128262765706
-1,,692,IED EXPLOSION RPT,IED,Friendly,VOIED,9,5,11/1/2014 0:00:00,692,596345.036051017232239,4046033.127605964429677
-1,,693,DETAIN RPT,Detain,Enemy,Unknown,1,0,11/1/2014 0:00:00,693,603842.918529144139029,4051753.269838492386043
-1,,694,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,4,9,11/1/2014 0:00:00,694,600821.046723197097890,4050544.410299784969538
-1,,695,MURDER,Murder,Friendly,Small Arms,0,0,11/1/2014 0:00:00,695,601355.942246186896227,4051328.405265178065747
-1,,696,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,2,6,11/1/2014 0:00:00,696,596633.319038668647408,4047062.646950316149741
-1,,697,ACCIDENT,Accident,Friendly,Small Arms,9,1,11/1/2014 0:00:00,697,605158.152675606193952,4053348.929865045007318
-1,,698,SURVEILLANCE RPT,Surveillance,Enemy,Unknown,0,9,11/2/2014 0:00:00,698,604435.914945508353412,4050575.363281770143658
-1,,699,IED EXPLOSION RPT,IED,Friendly,Unknown,9,6,11/2/2014 0:00:00,699,596747.398123505059630,4047444.999121943023056
-1,,700,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,11/2/2014 0:00:00,700,601559.976427185581997,4050899.543044677469879
-1,,701,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,0,11/2/2014 0:00:00,701,594955.383483207668178,4051709.467694756109267
-1,,702,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,2,11/2/2014 0:00:00,702,603485.771509446552955,4053757.805424428079277
-1,,703,ARREST RPT,Arrest,Enemy,Unknown,9,1,11/2/2014 0:00:00,703,604388.215317509253509,4052976.856716600246727
-1,,704,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,0,11/2/2014 0:00:00,704,594858.759909531101584,4051644.794569490477443
-1,,705,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,0,5,11/2/2014 0:00:00,705,596121.066239434527233,4045941.238064246717840
-1,,706,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,9,9,11/2/2014 0:00:00,706,599072.438837771886028,4050431.718406712170690
-1,,707,IED EXPLOSION RPT,IED,Friendly,RCIED,9,2,11/2/2014 0:00:00,707,603170.748661514371634,4053475.942549893632531
-1,,708,ARREST RPT,Arrest,Enemy,Unknown,1,8,11/2/2014 0:00:00,708,600469.695564273511991,4049869.522962920833379
-1,,709,IED EXPLOSION RPT,IED,Friendly,VOIED,2,9,11/2/2014 0:00:00,709,603648.559685051324777,4050592.299701129551977
-1,,710,IED EXPLOSION RPT,IED,Friendly,VOIED,1,0,11/3/2014 0:00:00,710,605168.279370688833296,4052179.929249665699899
-1,,711,PROPAGANDA,Propaganda,Friendly,RPG,1,8,11/3/2014 0:00:00,711,602858.026964393095113,4049330.381532362196594
-1,,712,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,3,11/3/2014 0:00:00,712,595845.509558007237501,4054717.893406252842396
-1,,713,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,9,0,11/3/2014 0:00:00,713,603540.662705064634793,4051725.651729600504041
-1,,714,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,9,8,11/3/2014 0:00:00,714,604850.403689359314740,4049078.716888097580522
-1,,715,IED EXPLOSION RPT,IED,Friendly,VOIED,0,1,11/3/2014 0:00:00,715,603340.608395793475211,4052245.053174555301666
-1,,716,IED EXPLOSION RPT,IED,Friendly,CWIED,0,9,11/3/2014 0:00:00,716,602175.996642251615413,4050968.782246623653919
-1,,717,IED EXPLOSION RPT,IED,Friendly,VOIED,8,0,11/3/2014 0:00:00,717,601400.306982651120052,4051483.477553281933069
-1,,718,DIRECT FIRE RPT,Direct Fire,Friendly,Mortar,5,8,11/24/2014 0:00:00,718,602701.347968743881211,4049396.769467323552817
-1,,719,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,1,9,11/24/2014 0:00:00,719,604246.881213062326424,4050572.042317720595747
-1,,720,IED EXPLOSION RPT,IED,Friendly,VOIED,1,9,11/24/2014 0:00:00,720,598036.576144740800373,4049972.413376337848604
-1,,721,IED EXPLOSION RPT,IED,Friendly,VOIED,5,1,11/24/2014 0:00:00,721,596867.880905540310778,4052933.789050174877048
-1,,722,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,1,1,11/24/2014 0:00:00,722,596489.965237378492020,4052566.205359413754195
-1,,723,IED EXPLOSION RPT,IED,Friendly,VOIED,2,5,11/24/2014 0:00:00,723,596639.566518911160529,4046532.572825671173632
-1,,724,IED EXPLOSION RPT,IED,Friendly,Unknown,0,9,11/24/2014 0:00:00,724,604105.272990654688329,4050050.819278321694583
-1,,725,INDIRECT FIRE RPT,Other,Friendly,Mortar,8,8,11/24/2014 0:00:00,725,600913.550574116641656,4049792.247649502474815
-1,,726,ATTACK RPT,Attack,Friendly,Rocket,5,1,11/24/2014 0:00:00,726,597345.109195869299583,4052272.051300700288266
-1,,727,ASSASSINATION,Assassination,Neutral,Small Arms,0,1,11/24/2014 0:00:00,727,596010.811398815712892,4052678.798115295823663
-1,,728,IED EXPLOSION RPT,IED,Friendly,VOIED,9,5,11/24/2014 0:00:00,728,597201.204450425342657,4046138.837563249748200
-1,,729,ATTACK RPT,Attack,Neutral,Small Arms,8,8,11/24/2014 0:00:00,729,604529.344045517966151,4049681.965843927580863
-1,,730,INDIRECT FIRE RPT,Indirect Fire,Friendly,Mortar,8,0,11/24/2014 0:00:00,730,603117.246249608928338,4051486.027132594026625
-1,,731,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,9,9,11/24/2014 0:00:00,731,600259.760126985493116,4050552.537759277503937
-1,,732,UNEXPLODED ORDNANCE RPT,Unexploded Ordnance,Friendly,Unknown,8,0,11/24/2014 0:00:00,732,603461.327067886712030,4051843.078180366661400
-1,,733,DISTURBANCE,Disturbance,Friendly,CWIED,2,4,11/25/2014 0:00:00,733,596452.928462712792680,4044808.209306065458804
-1,,734,IED EXPLOSION RPT,IED,Friendly,VOIED,9,9,11/25/2014 0:00:00,734,598471.989307062467560,4050829.098043252713978
-1,,735,INDIRECT FIRE RPT,Indirect Fire,Friendly,Unknown,8,1,11/25/2014 0:00:00,735,605170.790168740786612,4052500.158874019980431
-1,,736,INDIRECT FIRE RPT,Indirect Fire,Friendly,Unknown,4,2,11/25/2014 0:00:00,736,596580.777385664870963,4053322.243579578120261
-1,,737,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,1,8,11/25/2014 0:00:00,737,602013.134456308558583,4049485.961420752573758
-1,,738,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,0,1,11/25/2014 0:00:00,738,596043.453672877629288,4053212.506478374823928
-1,,739,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,1,0,11/25/2014 0:00:00,739,604371.851669276831672,4051587.293970728758723
-1,,740,IED EXPLOSION RPT,IED,Friendly,Unknown,0,2,11/25/2014 0:00:00,740,603539.130486400215887,4053787.837942879181355
-1,,741,MINE FOUND/CLEARED RPT,Mine,Friendly,Mine,2,8,11/25/2014 0:00:00,741,602789.093211112311110,4049308.007850517984480
-1,,742,INDIRECT FIRE RPT,Indirect Fire,Neutral,Mortar,9,0,11/25/2014 0:00:00,742,604386.419629324693233,4051580.265910959336907
-1,,743,IED EXPLOSION RPT,IED,Friendly,Unknown,8,8,11/25/2014 0:00:00,743,598534.895905478857458,4049878.567267614416778
-1,,744,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,0,0,11/25/2014 0:00:00,744,604444.528080985764973,4051684.100199310109019
-1,,745,DISTURBANCE,Disturbance,Friendly,CWIED,9,9,11/25/2014 0:00:00,745,596503.971005802159198,4050552.803440095856786
-1,,746,TURN IN RPT,Other,Friendly,Unknown,8,0,11/25/2014 0:00:00,746,603501.011128395562991,4051687.571313860360533
-1,,747,DIRECT FIRE RPT,Direct Fire,Friendly,RPG,9,9,11/25/2014 0:00:00,747,601755.168561700498685,4050551.940697764046490
-1,,748,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,0,0,11/25/2014 0:00:00,748,604123.812022156897001,4051343.111981639172882
-1,,749,ESCALATION OF FORCE RPT,Other,Enemy,Small Arms,0,8,11/25/2014 0:00:00,749,602701.347968743881211,4049396.769467323552817
-1,,750,DIRECT FIRE RPT,Direct Fire,Friendly,Small Arms,6,9,11/25/2014 0:00:00,750,601097.042780298157595,4050474.984844305086881
-1,,751,ATTACK RPT,Attack,Friendly,Small Arms,2,9,11/25/2014 0:00:00,751,602035.992358067538589,4050834.706058050040156
-1,,752,IED EXPLOSION RPT,IED,Friendly,Unknown,3,0,11/26/2014 0:00:00,752,601223.439711260958575,4051352.847339462488890
-1,,753,ATTACK RPT,Attack,Neutral,Small Arms,3,1,11/26/2014 0:00:00,753,603780.054927806835622,4053073.836304363328964
-1,,754,ATTACK RPT,Attack,Enemy,Unknown,4,9,11/26/2014 0:00:00,754,604053.067362530506216,4050475.090267685707659
-1,,755,MURDER,Murder,Friendly,Small Arms,1,9,11/26/2014 0:00:00,755,600779.266705366433598,4050488.775155415758491
-1,,756,CACHE FOUND/CLEARED RPT,Cache Found Cleared,Enemy,Unknown,9,9,11/26/2014 0:00:00,756,600362.702905809972435,4050486.044800682924688
-1,,757,IED EXPLOSION RPT,IED,Friendly,VOIED,9,8,11/26/2014 0:00:00,757,602656.569246354862116,4049208.313629095442593
-1,,758,ATTACK RPT,Attack,Neutral,Small Arms,0,8,11/26/2014 0:00:00,758,598426.235653939191252,4049755.895444715395570
-1,,759,IED EXPLOSION RPT,IED,Friendly,VOIED,4,9,11/26/2014 0:00:00,759,601081.469106702832505,4050360.695724306162447
